更新时间,#genre#
20250109-20-34-19,url


RespoTime,whitelist,#genre#
260.73ms,CCTV1,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=4836&tk=97475bb89d45
260.75ms,CCTV10,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=9660&tk=e503191f8e20
260.93ms,东南卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0016&tk=2aca1ad9a849
260.97ms,Canela Hits,https://stream.ads.ottera.tv/playlist.m3u8?network_id=1058
260.99ms,Now星影,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=5148&tk=7877e7cc41c7
261.05ms,Pluto TV Deportes (720p),https://service-stitcher.clusters.pluto.tv/stitch/hls/channel/5dcde07af1c85b0009b18651/master.m3u8?advertisingId=&appName=web&appVersion=5.14.0-0f5ca04c21649b8c8aad4e56266a23b96d73b83a&app_name=web&clientDeviceType=0&clientID=6fbead95-26b1-415d-998f-1bdef62d10be&clientModelNumber=na&deviceDNT=false&deviceId=6fbead95-26b1-415d-998f-1bdef62d10be&deviceLat=19.4358&deviceLon=-99.1441&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=88.0.4324.150&marketingRegion=VE&serverSideAds=false&sessionID=b8e5a857-714a-11eb-b532-0242ac110002&sid=b8e5a857-714a-11eb-b532-0242ac110002&userId=
261.08ms,CCTV13,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=1203&tk=e503191f8e20
261.11ms,好多倩_夜夜夜漫长,https://vd4.bdstatic.com/mda-mcm1j9nnz5xxyhar/720p/h264_cae/1621016873537262108/mda-mcm1j9nnz5xxyhar.mp4
261.15ms,印度神曲4,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAghrTW4gUojKzXlwI.mp4
261.34ms,内蒙古卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=5949&tk=e503191f8e20
261.36ms,Scientology Network (1080p),https://stream6.scientology.org/master.m3u8
261.36ms,东南卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=4521&tk=e503191f8e20
261.37ms,CCTV6,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0628&tk=7877e7cc41c7
261.38ms,CCTV6,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0306&tk=7877e7cc41c7
261.43ms,CCTV8,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=5925&tk=97475bb89d45
261.55ms,东方卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6698&tk=2aca1ad9a849
261.57ms,Wired2Fish (720p) [Geo-blocked],https://wire2fish-klowdtv.amagi.tv/playlist.m3u8
261.68ms,内蒙古卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=8021&tk=7d4ad8f156e3
261.69ms,Supreme Master TV (720p),https://lbs-us1.suprememastertv.com/720p.m3u8
261.69ms,TVB无线新闻,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=5799&tk=2aca1ad9a849
261.77ms,东方影视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=9034&tk=7d4ad8f156e3
261.81ms,CCTV4,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=8074&tk=97475bb89d45
262.02ms,凤凰香港,http://aktv.top/AKTV/live/aktv/null-5/AKTV.m3u8
262.14ms,CCTV4,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=9840&tk=7877e7cc41c7
262.20ms,CCTV4,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=9750&tk=7877e7cc41c7
262.26ms,KCPT-DT1 (720p),https://cvtv.cvalley.net/hls/KCPTPBS/KCPTPBS.m3u8
262.34ms,CCTV11,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0188&tk=e503191f8e20
262.45ms,江苏卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6686&tk=2aca1ad9a849
262.53ms,凤凰香港,http://zb.688768.xyz/jiudian/jddb.php?member=liubwdefd34&playurl=http://120.84.96.42:808/hls/81/index.m3u8
262.57ms,[HD]one tv lbn,https://stream1.freetv.fun/one-tv-lbn-14.m3u8
262.66ms,内蒙古卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6971&tk=2aca1ad9a849
262.81ms,CCTV1,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=2912&tk=7877e7cc41c7
263.02ms,CCTV1,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=2964&tk=97475bb89d45
263.04ms,TVB无线新闻,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=2845&tk=e503191f8e20
263.10ms,SKWAD (1080p),https://stream-us-east-1.getpublica.com/playlist.m3u8?network_id=71
263.14ms,三沙卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=5580&tk=7877e7cc41c7
263.18ms,CCTV4,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=9265&tk=2aca1ad9a849
263.41ms,Now爆谷,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=1652&tk=97475bb89d45
263.45ms,CCTV4,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=2010&tk=2aca1ad9a849
263.51ms,内蒙古卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=5324&tk=97475bb89d45
263.53ms,东方影视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=1285&tk=2aca1ad9a849
263.55ms,Yuma77,https://securestream6.champds.com/hlssstc/YumaCoAZLIVE/master.m3u8
263.56ms,Thornton Government Access Channel 17 (Thornton CO) (1080p),https://reflect-thornton.cablecast.tv/live-4/live/live.m3u8
263.56ms,CCTV11,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=4326&tk=2aca1ad9a849
263.59ms,海南卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=2980&tk=2aca1ad9a849
263.79ms,CCTV法语,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=8129&tk=e503191f8e20
263.98ms,CCTV14,http://iptv.887979.xyz/ysptp/cctv14.m3u8
264.00ms,Toonami (1080p) [Geo-blocked],https://adultswim-vodlive.cdn.turner.com/live/toonami/stream.m3u8
264.14ms,TVBS新闻,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=9058&tk=7877e7cc41c7
264.24ms,鱼羊鲜,https://vd2.bdstatic.com/mda-mk89gvesx7b3v2sp/hd/cae_h264_nowatermark/1636442796730604113/mda-mk89gvesx7b3v2sp.mp4?auth_key=1655038776-0-0-4e3b8ba097a617bb9c4436c85a66d52f&bcevod_channel=searchbox_feed&pd=1&cd=0&pt=3&logid=1776628144&vid=65227182157962730&abtest=all
264.26ms,CCTV8,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=7007&tk=7877e7cc41c7
264.31ms,陕西卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=9993&tk=2aca1ad9a849
264.32ms,BX Inspire (720p),https://reflect-stream-bronxnet.cablecast.tv/live-18/live/live.m3u8
264.39ms,内蒙古卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=4971&tk=2aca1ad9a849
264.45ms,黑龙江卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6893&tk=2aca1ad9a849
264.51ms,[HD]one tv lbn,https://stream1.freetv.fun/one-tv-lbn-324.m3u8
264.55ms,龙泉新闻综合,http://l.cztvcloud.com/channels/lantian/SXlongquan1/720p.m3u8
264.56ms,CCTV11,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=4539&tk=7877e7cc41c7
264.62ms,CCTV10,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=3149&tk=2aca1ad9a849
264.68ms,TVB黄金翡翠,http://aktv.top/AKTV/live/aktv/null-21/AKTV.m3u8
264.85ms,东南卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=7324&tk=e503191f8e20
264.93ms,东南卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=4876&tk=2aca1ad9a849
264.96ms,千里江山图,https://vd4.bdstatic.com/mda-ncrggyx20mz0s134/sc/cae_h264_delogo/1648294922621791952/mda-ncrggyx20mz0s134.mp4
265.00ms,CCTV13,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6117&tk=97475bb89d45
265.02ms,凤凰资讯,https://aktv.top/AKTV/live/aktv/null-4/AKTV.m3u8
265.08ms,CCTV5+,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0433&tk=e503191f8e20
265.15ms,[BD]cctv9,https://stream1.freetv.fun/ipv6-cctv9-36.m3u8
265.32ms,中视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6367&tk=2aca1ad9a849
265.33ms,青海卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6068&tk=2aca1ad9a849
265.34ms,Z.Hera -  D island-[121M.mp4-1080P],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgyKvB4gUonsKPowM.mp4
265.43ms,《女人的心声》,https://vd3.bdstatic.com/mda-ncmgnz6479fenq1w/hd/cae_h264_delogo/1647950253700208169/mda-ncmgnz6479fenq1w.mp4
265.49ms,CCTV4,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=8041&tk=97475bb89d45
265.69ms,CCTV1,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=2569&tk=e503191f8e20
265.78ms,KFMB CBS 8,https://livevideo.tegnadigital.com/kfmb/v1/master/f9c1bf9ffd6ac86b6173a7c169ff6e3f4efbd693/KFMB/elvs/live.m3u8
265.83ms,CCTV15,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6203&tk=2aca1ad9a849
266.05ms,CCTV4,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=8376&tk=97475bb89d45
266.12ms,凤凰中文,https://aktv.top/AKTV/live/aktv/null-3/AKTV.m3u8
266.16ms,Tennis Channel,https://cdn-ue1-prod.tsv2.amagi.tv/linear/amg01444-tennischannelth-tennischannelnl-samsungnl/playlist.m3u8
266.20ms,CCTV17,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=5548&tk=7877e7cc41c7
266.21ms,山东卫视,https://stream1.freetv.fun/3e1e0c322f27f07b53308162d0629c956f569c879f3e1863ae85bc894c2e649d.m3u8
266.24ms,Suria,http://31.42.187.37:25461/watchpad13249/1234/2554
266.25ms,CCTV15,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6597&tk=e503191f8e20
266.28ms,内蒙古卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=4546&tk=97475bb89d45
266.37ms,Newington Community Television Channel 14 (Newington CT) (720p),https://s3-us-west-2.amazonaws.com/newington.castus-vod/live/ch1/video.m3u8
266.38ms,东南卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=5878&tk=2aca1ad9a849
266.50ms,中天新闻,http://cdn.iptv8k.top/dl/jspd.php?id=1
266.83ms,CBS News Chicago,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/5eb1aeb2fd4b8a00076c2047/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=6c2791e0-30d3-11ef-9cf5-e9ddff8ff496&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=d5b75a06-e54e-4df0-b26d-9cc72a81b497
266.86ms,兵团卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=2481&tk=e503191f8e20
266.97ms,CCTV6,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=2317&tk=7877e7cc41c7
267.01ms,Total Nonstop Action (720p),https://a-cdn.klowdtv.com/live2/tna_720p/playlist.m3u8
267.01ms,CCTV1,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=8619&tk=e503191f8e20
267.08ms,谭咏麟/关淑怡-明天你是否依然爱我,http://vodcdn.video.taobao.com/oss/ali-video/0b56ad556e887a9be35d496d318a7565/video.m3u8
267.11ms,TVBJ1,http://aktv.top/AKTV/live/aktv/null-17/AKTV.m3u8
267.16ms,CCTV10,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=7627&tk=2aca1ad9a849
267.16ms,CCTV12,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=3643&tk=7877e7cc41c7
267.40ms,东南卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=7900&tk=7877e7cc41c7
267.43ms,AMATEUR EURO,http://206.212.244.71:8080/Ed_gonzalez80@yahoo.com/Ed_gonzalez80@2022/159957
267.49ms,东南卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=8574&tk=97475bb89d45
267.55ms,[SD]新疆卫视,https://stream1.freetv.fun/ipv6-xin-jiang-wei-shi-40.m3u8
267.59ms,广场舞10,https://vd3.bdstatic.com/mda-nd641vs2n2kxdzp7/cae_h264_delogo/1649369916999880733/mda-nd641vs2n2kxdzp7.mp4?v_from_s=hkapp-haokan-hnb&auth_key=1650257586-0-0-0ce98740e32f00bd7e7e35e2925ded0c&bcevod_channel=searchbox_feed&pd=1&vt=1&cd=0&watermark=0&did=&logid=1385845721&vid=6532540495586446841&pt=0&appver=&model=&cr=0&abtest=peav_l52&sle=1&sl=622&split=591224
267.70ms,西藏卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=1847&tk=2aca1ad9a849
267.80ms,[BD]咪咕体育9,https://stream1.freetv.fun/ipv6-mi-gu-ti-yu-9-1.m3u8
267.83ms,东南卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=7993&tk=7877e7cc41c7
267.91ms,东南卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=8692&tk=97475bb89d45
267.92ms,Global Fashion Channel (1080p),https://pubgfc.teleosmedia.com/linear/globalfashionchannel/globalfashionchannel/playlist.m3u8
267.96ms,美亞電影,http://aktv.top/AKTV/live/aktv/hk-1/AKTV.m3u8
267.96ms,CCTV11,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=4206&tk=e503191f8e20
267.99ms,「韩」僵尸舞,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgw5Cv4gUoiZqZ4wE.mp4
268.07ms,国租妻真实拍摄泰国特色租妻子服务,https://video2.51daao.com/btt1/2022/10/20221005/J0GAPE9S/index.m3u8
268.13ms,浙江少儿,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=2661&tk=2894ccdba8fc
268.16ms,[SD]abc news live 1,https://stream1.freetv.fun/abc-news-live-1-4.m3u8
268.19ms,CCTV15,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6183&tk=e503191f8e20
268.40ms,CCTV15,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6770&tk=97475bb89d45
268.41ms,CCTV13,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6326&tk=97475bb89d45
268.46ms,CCTV8,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=3845&tk=7877e7cc41c7
268.47ms,[HD]urban movies,https://stream1.freetv.fun/urban-movies-1.m3u8
268.47ms,CCTV15,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6070&tk=97475bb89d45
268.52ms,CCTV5+,http://iptv.887979.xyz/ysptp/cctv5p.m3u8
268.52ms,广东体育,https://stream1.freetv.fun/yan-dong-ti-yu-4.m3u8
268.66ms,CCTV4,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6992&tk=e503191f8e20
268.67ms,CCTV1,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=3753&tk=7877e7cc41c7
268.71ms,CCTV15,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=4500&tk=7877e7cc41c7
268.81ms,云南卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=1642&tk=7877e7cc41c7
268.84ms,TVB明珠,http://aktv.top/AKTV/live/aktv/null-2/AKTV.m3u8###HLS
268.87ms,[BD]cctv2,https://stream1.freetv.fun/cctv2-73.m3u8
268.89ms,CCTV4,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6468&tk=7877e7cc41c7
268.91ms,余杭新闻,http://l.cztvcloud.com/channels/lantian/SXyuhang1/720p.m3u8?zzhed?
268.93ms,云南卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=1549&tk=97475bb89d45
268.98ms,东南卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=8095&tk=7877e7cc41c7
269.09ms,CCTV13,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6193&tk=e503191f8e20
269.10ms,CCTV10,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=8055&tk=e503191f8e20
269.23ms,[BD]cctv第一剧场,https://stream1.freetv.fun/cctvdi-yi-ju-chang-13.m3u8
269.27ms,浙江国际,https://stream1.freetv.fun/8edc171ba7945fd93cc0f2c9e39b48ba0a94500d0029db9456dfdc2d75f9ea9d.m3u8
269.27ms,CCTV15,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=5975&tk=e503191f8e20
269.32ms,河蟹一锅烩,https://vd2.bdstatic.com/mda-nekcx3v9ett2ris5/480p/h264/1653125375347700570/mda-nekcx3v9ett2ris5.mp4?
269.32ms,CCTV11,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=2543&tk=7877e7cc41c7
269.35ms,Adult Swim Home Movies (1080p) [Geo-blocked],https://adultswim-vodlive.cdn.turner.com/live/test-2/stream.m3u8
269.37ms,伤感情歌DJ,https://vd3.bdstatic.com/mda-mkv7idcnxrgc3cnd/sc/cae_h264/1638257251905732477/mda-mkv7idcnxrgc3cnd.mp4
269.38ms,UALR TV,https://vbfast-c.viebit.com/65ea794b-dd82-41ce-8e98-a9177289a063/playlist.m3u8
269.39ms,CGTN,https://0472.org/hls/cgtn.m3u8
269.40ms,Red Bull,http://rbmn-live.akamaized.net/hls/live/590964/BoRB-AT/master_1660.m3u8
269.46ms,[HD]mtv lbn,https://stream1.freetv.fun/mtv-lbn-16.m3u8
269.48ms,pri,http://162.19.243.184/704/mono.m3u8?token=M4f082ab4c
269.62ms,[HD]one tv lbn,https://stream1.freetv.fun/one-tv-lbn-116.m3u8
269.69ms,CCTV10,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=8276&tk=97475bb89d45
269.72ms,CCTV12,https://stream1.freetv.fun/324e6aa1dded3b4f9b181969fad75b68afe050090a40010aba5b8eb9cf1493a2.m3u8
269.94ms,山东卫视,https://stream1.freetv.fun/24c31af25ba4edecf548069f91fd10e3a708c891e9755574d9d3e85f05a6cec7.m3u8
269.95ms,大橘,https://vd4.bdstatic.com/mda-ma2gq0my4ar6a8dz/v1-cae/1080p/mda-ma2gq0my4ar6a8dz.mp4
270.16ms,CCTV世界地理,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=5316&tk=97475bb89d45
270.17ms,CCTV13,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=1172&tk=2aca1ad9a849
270.19ms,[BD]4k南国都市,https://stream1.freetv.fun/4knan-guo-du-shi-1.m3u8
270.27ms,CCTV8,https://stream1.freetv.fun/faf030243a912e714a0b0721afdab9803c61ab72a436edf75ac88606a651a156.m3u8
270.37ms,北京卫视,https://stream1.freetv.fun/ee7dbd9683ac6cf88aba32e1143668af708da41d4f9934eb8cf218a7b9a79710.m3u8
270.50ms,HOY 77,http://cdn.132.us.kg/live/hoy/stream.m3u8
270.50ms,千千万万-深海鱼子酱,https://vd3.bdstatic.com/mda-meiaa2e63ve7ram5/hd/cae_h264/1621408953745287302/mda-meiaa2e63ve7ram5.mp4
270.53ms,中天亚洲,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=3681&tk=97475bb89d45
270.57ms,CCTV10,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=5874&tk=e503191f8e20
270.64ms,NBA经典,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6845&tk=97475bb89d45
270.74ms,ARTN TV (1080p) [Not 24/7],https://streamer1.connectto.com/ARTN_mobile/index.m3u8
270.83ms,海峡卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=1193&tk=2aca1ad9a849
270.84ms,「韩」金泫雅1,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgyt_s4gUolOCslAQ.mp4
271.06ms,烘扒牛蹄,https://vd2.bdstatic.com/mda-mij8cz664p3uf8f7/hd/cae_h264_delogo/1643355302897838535/mda-mij8cz664p3uf8f7.mp4?v_from_s=hkapp-haokan-tucheng&auth_key=1655049329-0-0-03f42b172d3932a556db82503b22933c&bcevod_channel=searchbox_feed&pd=1&cd=0&pt=3&logid=1529538392&vid=8056477574405400816&abtest=all
271.10ms,纬来电影,https://idx.gdplayertv.to/live-tv/videoland-movie/?embed=1###WEB
271.24ms,[BD]history,https://stream1.freetv.fun/history-15.m3u8
271.30ms,云南卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=8258&tk=7877e7cc41c7
271.33ms,[BD]靖天国际,https://stream1.freetv.fun/jing-tian-guo-ji-2.ctv
271.35ms,台视新闻,https://stream1.freetv.fun/tai-shi-xin-wen-14.m3u8
271.36ms,新疆卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=1625&tk=2aca1ad9a849
271.38ms,NHK东京総合,http://aktv.top/AKTV/live/aktv3/nhk/AKTV.m3u8
271.40ms,萧山生活,http://l.cztvcloud.com/channels/lantian/SXxiaoshan2/720p.m3u8?zzhed?
271.44ms,辽宁卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=8211&tk=2aca1ad9a849
271.53ms,CCTV7,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=4375&tk=97475bb89d45
271.59ms,CCTV12,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0965&tk=97475bb89d45
271.60ms,湖北卫视,https://stream1.freetv.fun/05e682ffb97e32014fc449077fe76615da1df84e434f93918f794f8a5d426052.m3u8
271.60ms,[SD]nhk bsp4k,https://stream1.freetv.fun/nhk-bsp4k-3.m3u8
271.60ms,[HD]one tv lbn,https://stream1.freetv.fun/one-tv-lbn-112.m3u8
271.61ms,四川卫视,https://stream1.freetv.fun/118ec0d02a2b3eee76036b97d55e9a1cd168039a3b44278493d20b95b7fc1cea.m3u8
271.73ms,四川卫视,https://stream1.freetv.fun/570149aeadba6215aa6370c20ee7b85a3905bd412772b53ac1f2bad6488cfa81.m3u8
271.76ms,CCTV5,https://stream1.freetv.fun/98c6fafd18bc31af3093f7a08f606b569d0b6e242dba770667c6dc2ac9185129.m3u8
271.77ms,贵州卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=5680&tk=2aca1ad9a849
271.86ms,[VGA]辽宁卫视,https://stream1.freetv.fun/ipv6-liao-zhu-wei-shi-48.m3u8
272.05ms,[VGA]tvn,https://stream1.freetv.fun/tvn-7.m3u8
272.12ms,内蒙古卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=8481&tk=2aca1ad9a849
272.13ms,BBC Home & Garden,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/5fb5836fe745b600070fc743/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=6c26f5a1-30d3-11ef-9cf5-e9ddff8ff496&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=844b6663-bad2-462b-9aef-d0f33d5dfaa0
272.19ms,AXN,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=7248&tk=97475bb89d45
272.23ms,[VGA]al eshraq tv,https://stream1.freetv.fun/al-eshraq-tv-2.m3u8
272.31ms,CCTV11,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=2364&tk=e503191f8e20
272.32ms,[VGA]ahuei-Taiwan+,https://stream1.freetv.fun/ahuei-taiwanplus-1.m3u8
272.33ms,CCTV12,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0342&tk=7877e7cc41c7
272.34ms,Revry Brasil,https://linear-181.frequency.stream/mt/brightcove/181/hls/master/playlist.m3u8
272.47ms,CCTV1,https://stream1.freetv.fun/960192460e742af597efd712c6fee1c5baf1e90589d2166e6e3f0dd636132070.m3u8
272.49ms,[BD]cctv5,https://stream1.freetv.fun/cctv5-83.m3u8
272.51ms,[SD]哈尔滨影视,https://stream1.freetv.fun/ipv6-ha-er-bin-ying-shi-5.m3u8
272.55ms,开化国家公园,http://l.cztvcloud.com/channels/lantian/SXkaihua2/720p.m3u8
272.57ms,[HD]tct network,https://stream1.freetv.fun/tct-network-1.m3u8
272.61ms,CCTV6,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=9077&tk=e503191f8e20
272.67ms,靖江新闻综合,https://stream1.freetv.fun/jing-jiang-xin-wen-zong-he-1.m3u8
272.68ms,CCTV6,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=9293&tk=7877e7cc41c7
272.69ms,CCTV13,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=9071&tk=2aca1ad9a849
272.72ms,重温经典,http://php.jdshipin.com:8880/TVOD/iptv.php?id=cwjd
272.73ms,Telemundo East (480p),https://cdn.igocast.com/wkrp_channel1_hls/wkrp_channel1_master.m3u8
272.73ms,CCTV10,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=8420&tk=e503191f8e20
272.80ms,MDIIbeats,https://videostream.shockmedia.com.ar:19360/beatsradio/beatsradio.m3u8
272.89ms,CCTV8,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6696&tk=7877e7cc41c7
272.93ms,新世纪舞曲,https://vd4.bdstatic.com/mda-mkq704rtr59i9jtj/sc/cae_h264/1637823373696903055/mda-mkq704rtr59i9jtj.mp4
272.98ms,[HD]mtv lbn,https://stream1.freetv.fun/mtv-lbn-237.m3u8
273.08ms,兵团卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0897&tk=7877e7cc41c7
273.10ms,CCTV13,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0525&tk=97475bb89d45
273.15ms,Ylvis - The Fox-[101M.mp4-1080P],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgyJm64gUoqrbt0wc.mp4
273.15ms,七彩戏剧,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=3884&tk=7877e7cc41c7
273.15ms,兵团卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=2245&tk=7877e7cc41c7
273.23ms,咲咲原凛星奈爱,https://fc.maa1809.com/d/ojpmkokpmm/ojpmkokpmm.m3u8
273.25ms,CHC动作电影,https://stream1.freetv.fun/ipv6-chcdong-zuo-dian-ying-7.m3u8
273.26ms,黑龙江都市,https://stream1.freetv.fun/hei-long-jiang-du-shi-10.m3u8
273.29ms,BX Omni (720p),https://reflect-stream-bronxnet.cablecast.tv/live-16/live/live.m3u8
273.42ms,淘电影,https://stream1.freetv.fun/tao-dian-ying-6.ctv
273.42ms,[HD]canale 7 (480p),https://stream1.freetv.fun/canale-7-2.m3u8
273.52ms,[BD]美国华语电视,https://stream1.freetv.fun/mei-guo-hua-yu-dian-shi-1.m3u8
273.52ms,CCTV2,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0580&tk=7877e7cc41c7
273.58ms,[BD]asharq documentary,https://stream1.freetv.fun/asharq-documentary-1.m3u8
273.69ms,[BD]sctv2,https://stream1.freetv.fun/sctv2-1.m3u8
273.73ms,CCTV4K,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=3625&tk=97475bb89d45
273.75ms,CCTV15,https://stream1.freetv.fun/05c59142eeb716bb8448d69b52d02357573b651462d2c14b60cdfce47deb124e.m3u8
273.75ms,西藏卫视,https://stream1.freetv.fun/fcfff8d08346b418da9f9b7e87220113c458c3d87d1b18a00c09d823c0eb38fa.m3u8
273.75ms,yuanzl77.github.io,https://liuliuliu.tv/api/channels/233/stream
