http://120.233.84.209:3568/tv.txt,#genre#
CCTV10,http://118.122.189.74:9901/tsfile/live/0010_1.m3u8
CCTV10,http://220.170.241.204:9901/tsfile/live/0010_1.m3u8
CCTV10,http://175.20.235.74:9901/tsfile/live/1009_1.m3u8
CCTV10,http://116.9.204.242:9901/tsfile/live/0010_1.m3u8
CCTV10,http://115.48.63.37:9901/tsfile/live/0010_1.m3u8
CCTV10,http://171.110.42.238:8181/tsfile/live/0010_1.m3u8
CCTV10,http://125.107.154.147:9901/tsfile/live/0010_1.m3u8
CCTV10,http://115.48.62.70:9901/tsfile/live/0010_1.m3u8
CCTV10,http://42.48.50.138:9002/tsfile/live/0010_1.m3u8
CCTV10,http://175.10.230.91:8081/tsfile/live/0010_1.m3u8
CCTV10,http://115.48.62.82:9901/tsfile/live/0010_1.m3u8
CCTV10,http://110.7.130.44:8096/tsfile/live/0010_1.m3u8
CCTV10,http://163.177.122.75:9901/tsfile/live/1020_1.m3u8
CCTV10,http://61.136.172.236:9901/tsfile/live/0010_1.m3u8
CCTV10,http://125.43.241.34:9901/tsfile/live/0010_1.m3u8
CCTV10,http://125.43.253.231:9901/tsfile/live/0010_1.m3u8
CCTV10,http://222.217.230.193:8181/tsfile/live/0010_1.m3u8
CCTV10,http://60.208.61.2:352/tsfile/live/0010_1.m3u8
CCTV10,http://115.48.63.125:9901/tsfile/live/0010_1.m3u8
CCTV10,http://117.190.144.101:1111/tsfile/live/0010_1.m3u8
CCTV10,http://118.77.152.185:9901/tsfile/live/0010_1.m3u8
CCTV10,http://118.77.152.195:9901/tsfile/live/0010_1.m3u8
CCTV10,http://163.177.122.71:9901/tsfile/live/1029_1.m3u8
CCTV10,http://125.107.223.224:9901/tsfile/live/0010_1.m3u8
CCTV10,http://223.166.234.114:7777/tsfile/live/0010_1.m3u8
CCTV10,http://110.80.17.38:9901/tsfile/live/0010_1.m3u8
CCTV10,http://223.241.247.214:9901/tsfile/live/0010_1.m3u8
CCTV10,http://1.197.81.30:9901/tsfile/live/0010_1.m3u8
CCTV10,http://101.19.84.8:9901/tsfile/live/0010_1.m3u8
CCTV10,http://101.74.31.69:9901/tsfile/live/0010_1.m3u8
CCTV10,http://110.7.128.156:8096/tsfile/live/0010_1.m3u8
CCTV10,http://111.14.181.15:9901/tsfile/live/0010_1.m3u8
CCTV10,http://111.160.17.2:59901/tsfile/live/0001_11.m3u8
CCTV10,http://113.195.5.165:9901/tsfile/live/1057_1.m3u8
CCTV10,http://113.236.31.149:9901/tsfile/live/1161_1.m3u8
CCTV10,http://119.62.11.48:9901/tsfile/live/0010_1.m3u8
CCTV10,http://119.62.57.128:9901/tsfile/live/0010_1.m3u8
CCTV10,http://119.62.57.8:9901/tsfile/live/0010_1.m3u8
CCTV10,http://123.130.84.106:8154/tsfile/live/0010_1.m3u8
CCTV10,http://123.161.202.170:9901/tsfile/live/0010_1.m3u8
CCTV10,http://171.14.89.69:9901/tsfile/live/0010_1.m3u8
CCTV10,http://183.66.13.82:60033/tsfile/live/0010_1.m3u8
CCTV10,http://218.89.240.144:59901/tsfile/live/0010_1.m3u8
CCTV10,http://219.128.121.202:59901/tsfile/live/0010_1.m3u8
CCTV10,http://219.145.93.74:9999/tsfile/live/0010_1.m3u8
CCTV10,http://219.159.194.18:8181/tsfile/live/0010_1.m3u8
CCTV10,http://36.44.158.239:9901/tsfile/live/0010_1.m3u8
CCTV10,http://58.53.152.198:9901/tsfile/live/0010_2.m3u8
CCTV10,http://1.198.10.32:9901/tsfile/live/0010_1.m3u8
CCTV10,http://110.7.129.116:8096/tsfile/live/0010_1.m3u8
CCTV10,http://110.7.129.204:8096/tsfile/live/0010_1.m3u8
CCTV10,http://110.7.130.134:8096/tsfile/live/0010_1.m3u8
CCTV10,http://113.15.184.196:8181/tsfile/live/0010_1.m3u8
CCTV10,http://119.62.57.129:9901/tsfile/live/0010_1.m3u8
CCTV10,http://119.62.59.201:9901/tsfile/live/0010_1.m3u8
CCTV10,http://119.62.80.45:9901/tsfile/live/0010_1.m3u8
CCTV10,http://120.238.94.10:9901/tsfile/live/1028_1.m3u8
CCTV10,http://121.33.239.242:9901/tsfile/live/0010_1.m3u8
CCTV10,http://123.138.22.30:9901/tsfile/live/0010_1.m3u8
CCTV10,http://124.114.103.242:9901/tsfile/live/0010_1.m3u8
CCTV10,http://124.114.57.188:9901/tsfile/live/0010_1.m3u8
CCTV10,http://124.231.212.230:9999/tsfile/live/0010_1.m3u8
CCTV10,http://125.107.69.141:9901/tsfile/live/0010_1.m3u8
CCTV10,http://14.204.53.128:9901/tsfile/live/0010_1.m3u8
CCTV10,http://144.52.160.109:9901/tsfile/live/1010_1.m3u8
CCTV10,http://171.110.42.239:8181/tsfile/live/0010_1.m3u8
CCTV10,http://171.117.13.242:9999/tsfile/live/0010_1.m3u8
CCTV10,http://220.164.192.48:50085/tsfile/live/0011_1.m3u8
CCTV10,http://221.213.69.82:9901/tsfile/live/0010_1.m3u8
CCTV10,http://222.169.85.8:9901/tsfile/live/0010_1.m3u8
CCTV10,http://222.217.230.192:8181/tsfile/live/0010_1.m3u8
CCTV10,http://222.217.230.195:8181/tsfile/live/0010_1.m3u8
CCTV10,http://36.44.159.186:9901/tsfile/live/0010_1.m3u8
CCTV10,http://58.57.40.22:9901/tsfile/live/1010_1.m3u8
CCTV10,http://60.12.183.46:9901/tsfile/live/0010_1.m3u8
CCTV10,http://60.187.244.125:9901/tsfile/live/0010_1.m3u8
CCTV10,http://60.210.100.54:352/tsfile/live/0010_1.m3u8
CCTV10,http://61.136.67.238:50085/tsfile/live/0011_1.m3u8
CCTV10,http://61.138.128.226:19901/tsfile/live/0011_1.m3u8
CCTV10,http://61.156.228.12:8154/tsfile/live/0010_1.m3u8
CCTV11,http://113.57.111.4:1111/tsfile/live/1010_1.m3u8
CCTV11,http://58.221.214.82:9901/tsfile/live/0011_1.m3u8
CCTV11,http://58.53.152.198:9901/tsfile/live/0011_1.m3u8
CCTV11,http://110.7.130.134:8096/tsfile/live/0011_1.m3u8
CCTV11,http://101.19.84.8:9901/tsfile/live/0011_1.m3u8
CCTV11,http://113.236.31.149:9901/tsfile/live/1010_1.m3u8
CCTV11,http://115.48.60.104:9901/tsfile/live/0011_1.m3u8
CCTV11,http://110.7.130.91:8096/tsfile/live/0011_1.m3u8
CCTV11,http://182.117.198.1:9901/tsfile/live/0011_1.m3u8
CCTV11,http://118.77.152.185:9901/tsfile/live/0011_1.m3u8
CCTV11,http://58.220.219.14:9901/tsfile/live/0011_1.m3u8
CCTV11,http://183.136.148.214:9901/tsfile/live/0011_1.m3u8
CCTV11,http://115.48.62.70:9901/tsfile/live/0011_1.m3u8
CCTV11,http://124.231.212.230:9999/tsfile/live/0011_1.m3u8
CCTV11,http://125.43.245.50:9901/tsfile/live/0011_1.m3u8
CCTV11,http://123.161.39.128:9901/tsfile/live/0011_1.m3u8
CCTV11,http://113.236.17.12:9901/tsfile/live/1010_1.m3u8
CCTV11,http://115.48.63.125:9901/tsfile/live/0011_1.m3u8
CCTV11,http://163.177.122.122:9901/tsfile/live/1030_1.m3u8
CCTV11,http://183.94.1.118:8801/tsfile/live/0011_1.m3u8
CCTV11,http://163.177.122.75:9901/tsfile/live/1021_1.m3u8
CCTV11,http://114.105.187.147:9901/tsfile/live/0011_1.m3u8
CCTV11,http://219.159.194.252:8181/tsfile/live/0011_1.m3u8
CCTV11,http://223.241.247.214:9901/tsfile/live/0011_1.m3u8
CCTV11,http://183.66.13.82:60033/tsfile/live/0011_1.m3u8
CCTV11,http://113.220.233.47:9999/tsfile/live/0011_2.m3u8
CCTV11,http://113.15.185.150:8181/tsfile/live/0011_1.m3u8
CCTV11,http://220.170.241.204:9901/tsfile/live/0011_1.m3u8
CCTV11,http://163.177.122.71:9901/tsfile/live/1030_1.m3u8
CCTV11,http://222.217.230.195:8181/tsfile/live/0011_1.m3u8
CCTV11,http://202.100.46.58:9901/tsfile/live/1012_1.m3u8
CCTV11,http://61.136.172.236:9901/tsfile/live/0011_1.m3u8
CCTV11,http://58.19.43.46:9901/tsfile/live/1030_1.m3u8
CCTV11,http://60.210.100.54:352/tsfile/live/0011_1.m3u8
CCTV11,http://61.150.67.62:9901/tsfile/live/0011_1.m3u8
CCTV11,http://118.248.216.151:8088/tsfile/live/0011_1.m3u8
CCTV11,http://118.77.152.195:9901/tsfile/live/0011_1.m3u8
CCTV11,http://171.117.13.242:9999/tsfile/live/0011_1.m3u8
CCTV11,http://175.10.230.91:8081/tsfile/live/0011_1.m3u8
CCTV11,http://171.110.42.239:8181/tsfile/live/0011_1.m3u8
CCTV11,http://219.145.93.74:9999/tsfile/live/0011_1.m3u8
CCTV11,http://115.48.62.82:9901/tsfile/live/0011_1.m3u8
CCTV11,http://14.212.185.71:9901/tsfile/live/0011_1.m3u8
CCTV11,http://118.122.189.74:9901/tsfile/live/0011_1.m3u8
CCTV11,http://125.107.154.147:9901/tsfile/live/0011_1.m3u8
CCTV11,http://222.217.230.192:8181/tsfile/live/0011_1.m3u8
CCTV11,http://175.16.180.250:9901/tsfile/live/0014_1.m3u8
CCTV11,http://106.118.70.215:9901/tsfile/live/0011_1.m3u8
CCTV11,http://171.117.12.136:9999/tsfile/live/0011_1.m3u8
CCTV11,http://175.20.235.74:9901/tsfile/live/1010_1.m3u8
CCTV11,http://110.7.128.156:8096/tsfile/live/0011_1.m3u8
CCTV11,http://110.7.130.51:8096/tsfile/live/0011_1.m3u8
CCTV11,http://101.74.28.50:9901/tsfile/live/0011_1.m3u8
CCTV11,http://119.125.134.176:9901/tsfile/live/0011_1.m3u8
CCTV11,http://42.48.50.138:9002/tsfile/live/0011_1.m3u8
CCTV11,http://125.107.223.224:9901/tsfile/live/0011_1.m3u8
CCTV11,http://110.7.130.44:8096/tsfile/live/0011_1.m3u8
CCTV11,http://61.138.128.226:19901/tsfile/live/0011_2.m3u8
CCTV11,http://171.110.42.238:8181/tsfile/live/0011_1.m3u8
CCTV11,http://117.190.144.101:1111/tsfile/live/0011_1.m3u8
CCTV11,http://119.163.199.98:9901/tsfile/live/0011_1.m3u8
CCTV11,http://110.7.129.116:8096/tsfile/live/0011_1.m3u8
CCTV11,http://36.44.158.239:9901/tsfile/live/0011_1.m3u8
CCTV11,http://144.52.160.109:9901/tsfile/live/1011_1.m3u8
CCTV11,http://222.217.230.193:8181/tsfile/live/0011_1.m3u8
CCTV11,http://115.48.61.41:9901/tsfile/live/0011_1.m3u8
CCTV11,http://116.9.204.242:9901/tsfile/live/0011_1.m3u8
CCTV11,http://125.107.69.141:9901/tsfile/live/0011_1.m3u8
CCTV11,http://125.43.241.34:9901/tsfile/live/0011_1.m3u8
CCTV11,http://171.117.241.88:9901/tsfile/live/0011_1.m3u8
CCTV11,http://223.166.234.19:7777/tsfile/live/0011_1.m3u8
CCTV11,http://218.77.81.186:9901/tsfile/live/0011_1.m3u8
CCTV11,http://222.243.221.54:9901/tsfile/live/0011_1.m3u8
CCTV11,http://36.44.152.4:9901/tsfile/live/0011_1.m3u8
CCTV11,http://1.197.81.30:9901/tsfile/live/0011_1.m3u8
CCTV11,http://113.15.184.196:8181/tsfile/live/0011_1.m3u8
CCTV11,http://123.161.202.170:9901/tsfile/live/0011_1.m3u8
CCTV11,http://218.89.240.144:59901/tsfile/live/0011_1.m3u8
CCTV11,http://219.128.121.202:59901/tsfile/live/0011_1.m3u8
CCTV11,http://39.164.160.249:9901/tsfile/live/0011_1.m3u8
CCTV11,http://1.198.10.32:9901/tsfile/live/0011_1.m3u8
CCTV11,http://101.74.31.69:9901/tsfile/live/0011_1.m3u8
CCTV11,http://113.195.5.165:9901/tsfile/live/1059_1.m3u8
CCTV11,http://119.125.134.185:9902/tsfile/live/0011_1.m3u8
CCTV11,http://120.238.94.10:9901/tsfile/live/1029_1.m3u8
CCTV11,http://123.138.22.30:9901/tsfile/live/0011_1.m3u8
CCTV11,http://124.114.103.242:9901/tsfile/live/0011_1.m3u8
CCTV11,http://124.114.57.188:9901/tsfile/live/0011_1.m3u8
CCTV11,http://124.128.73.58:9901/tsfile/live/0011_1.m3u8
CCTV11,http://14.204.53.128:9901/tsfile/live/0011_1.m3u8
CCTV11,http://222.169.85.8:9901/tsfile/live/0011_1.m3u8
CCTV11,http://58.57.40.22:9901/tsfile/live/1011_1.m3u8
CCTV11,http://60.187.244.125:9901/tsfile/live/0011_1.m3u8
CCTV11,http://60.208.61.2:352/tsfile/live/0011_1.m3u8
CCTV12,http://115.48.60.104:9901/tsfile/live/0012_1.m3u8
CCTV12,http://115.48.62.70:9901/tsfile/live/0012_1.m3u8
CCTV12,http://115.48.62.82:9901/tsfile/live/0012_1.m3u8
CCTV12,http://175.20.235.74:9901/tsfile/live/1011_1.m3u8
CCTV12,http://113.57.111.4:1111/tsfile/live/1011_1.m3u8
CCTV12,http://182.117.198.1:9901/tsfile/live/0012_1.m3u8
CCTV12,http://219.159.194.28:8181/tsfile/live/0012_1.m3u8
CCTV12,http://119.125.134.176:9901/tsfile/live/0012_1.m3u8
CCTV12,http://115.48.63.125:9901/tsfile/live/0012_1.m3u8
CCTV12,http://113.236.31.149:9901/tsfile/live/1162_1.m3u8
CCTV12,http://163.177.122.122:9901/tsfile/live/1031_1.m3u8
CCTV12,http://113.236.17.12:9901/tsfile/live/1162_1.m3u8
CCTV12,http://171.110.42.239:8181/tsfile/live/0012_1.m3u8
CCTV12,http://119.163.199.98:9901/tsfile/live/0012_1.m3u8
CCTV12,http://113.220.233.47:9999/tsfile/live/0012_2.m3u8
CCTV12,http://123.161.39.128:9901/tsfile/live/0012_1.m3u8
CCTV12,http://115.48.61.41:9901/tsfile/live/0012_1.m3u8
CCTV12,http://58.19.43.46:9901/tsfile/live/1031_1.m3u8
CCTV12,http://175.10.230.91:8081/tsfile/live/0012_1.m3u8
CCTV12,http://61.156.228.12:8154/tsfile/live/0012_1.m3u8
CCTV12,http://114.105.187.147:9901/tsfile/live/1068_1.m3u8
CCTV12,http://171.110.42.238:8181/tsfile/live/0012_1.m3u8
CCTV12,http://58.221.214.82:9901/tsfile/live/0012_1.m3u8
CCTV12,http://113.15.184.196:8181/tsfile/live/0012_1.m3u8
CCTV12,http://220.170.241.204:9901/tsfile/live/0012_1.m3u8
CCTV12,http://36.44.152.4:9901/tsfile/live/0012_1.m3u8
CCTV12,http://60.208.61.2:352/tsfile/live/0012_1.m3u8
CCTV12,http://175.16.180.250:9901/tsfile/live/0012_1.m3u8
CCTV12,http://163.177.122.71:9901/tsfile/live/1031_1.m3u8
CCTV12,http://125.43.241.34:9901/tsfile/live/0012_1.m3u8
CCTV12,http://222.217.230.192:8181/tsfile/live/0012_1.m3u8
CCTV12,http://222.217.230.195:8181/tsfile/live/0012_1.m3u8
CCTV12,http://118.77.152.195:9901/tsfile/live/0012_1.m3u8
CCTV12,http://110.7.129.116:8096/tsfile/live/0012_1.m3u8
CCTV12,http://110.7.130.44:8096/tsfile/live/0012_1.m3u8
CCTV12,http://60.210.100.54:352/tsfile/live/0012_1.m3u8
CCTV12,http://110.7.130.51:8096/tsfile/live/0012_1.m3u8
CCTV12,http://116.9.204.242:9901/tsfile/live/0012_1.m3u8
CCTV12,http://118.248.216.151:8088/tsfile/live/0012_1.m3u8
CCTV12,http://116.128.242.83:9901/tsfile/live/0013_1.m3u8
CCTV12,http://36.44.159.186:9901/tsfile/live/0012_1.m3u8
CCTV12,http://125.43.245.50:9901/tsfile/live/0012_1.m3u8
CCTV12,http://125.107.154.147:9901/tsfile/live/0012_1.m3u8
CCTV12,http://144.52.160.109:9901/tsfile/live/1012_1.m3u8
CCTV12,http://183.94.1.118:8801/tsfile/live/0012_1.m3u8
CCTV12,http://117.190.144.101:1111/tsfile/live/0012_1.m3u8
CCTV12,http://222.218.159.253:8181/tsfile/live/0012_1.m3u8
CCTV12,http://202.100.46.58:9901/tsfile/live/1011_1.m3u8
CCTV12,http://222.243.221.54:9901/tsfile/live/0012_1.m3u8
CCTV12,http://223.241.247.214:9901/tsfile/live/0012_1.m3u8
CCTV12,http://36.44.158.239:9901/tsfile/live/0012_1.m3u8
CCTV12,http://218.77.81.186:9901/tsfile/live/0012_1.m3u8
CCTV12,http://219.128.121.202:59901/tsfile/live/0012_1.m3u8
CCTV12,http://223.166.234.114:7777/tsfile/live/0012_1.m3u8
CCTV12,http://223.166.234.149:7777/tsfile/live/0012_1.m3u8
CCTV12,http://223.166.234.19:7777/tsfile/live/0012_1.m3u8
CCTV12,http://42.48.50.138:9002/tsfile/live/0012_1.m3u8
CCTV12,http://58.220.219.14:9901/tsfile/live/0012_1.m3u8
CCTV12,http://101.74.28.105:9901/tsfile/live/0012_1.m3u8
CCTV12,http://101.74.31.69:9901/tsfile/live/0012_1.m3u8
CCTV12,http://111.160.17.2:59901/tsfile/live/0001_13.m3u8
CCTV12,http://119.62.11.48:9901/tsfile/live/0012_1.m3u8
CCTV12,http://119.62.57.128:9901/tsfile/live/0012_1.m3u8
CCTV12,http://119.62.57.8:9901/tsfile/live/0012_1.m3u8
CCTV12,http://120.238.94.10:9901/tsfile/live/1030_1.m3u8
CCTV12,http://123.161.202.170:9901/tsfile/live/0012_1.m3u8
CCTV12,http://125.107.69.141:9901/tsfile/live/0012_1.m3u8
CCTV12,http://183.66.13.82:60033/tsfile/live/0012_1.m3u8
CCTV12,http://218.89.240.144:59901/tsfile/live/0012_1.m3u8
CCTV12,http://219.145.93.74:9999/tsfile/live/0012_1.m3u8
CCTV12,http://219.159.194.18:8181/tsfile/live/0012_1.m3u8
CCTV12,http://220.164.192.48:50085/tsfile/live/0013_1.m3u8
CCTV12,http://39.164.160.249:9901/tsfile/live/0012_1.m3u8
CCTV12,http://58.19.38.162:9901/tsfile/live/0012_1.m3u8
CCTV12,http://58.57.40.22:9901/tsfile/live/1012_1.m3u8
CCTV12,http://1.30.24.181:9901/tsfile/live/0012_1.m3u8
CCTV12,http://101.74.30.7:9901/tsfile/live/0012_1.m3u8
CCTV12,http://110.7.129.204:8096/tsfile/live/0012_1.m3u8
CCTV12,http://110.7.130.134:8096/tsfile/live/0012_1.m3u8
CCTV12,http://113.15.185.150:8181/tsfile/live/0012_1.m3u8
CCTV12,http://119.62.57.129:9901/tsfile/live/0012_1.m3u8
CCTV12,http://119.62.59.201:9901/tsfile/live/0012_1.m3u8
CCTV12,http://119.62.80.45:9901/tsfile/live/0012_1.m3u8
CCTV12,http://123.138.22.30:9901/tsfile/live/0012_1.m3u8
CCTV12,http://124.114.103.242:9901/tsfile/live/0012_1.m3u8
CCTV12,http://124.231.212.230:9999/tsfile/live/0012_1.m3u8
CCTV12,http://125.107.223.224:9901/tsfile/live/0012_1.m3u8
CCTV12,http://14.204.53.128:9901/tsfile/live/0012_1.m3u8
CCTV12,http://14.212.185.71:9901/tsfile/live/0012_1.m3u8
CCTV12,http://171.117.12.136:9999/tsfile/live/0012_1.m3u8
CCTV12,http://171.117.241.88:9901/tsfile/live/0012_1.m3u8
CCTV12,http://221.213.69.82:9901/tsfile/live/0012_1.m3u8
CCTV12,http://221.233.192.152:1111/tsfile/live/0012_1.m3u8
CCTV12,http://222.169.85.8:9901/tsfile/live/0012_1.m3u8
CCTV12,http://222.217.230.193:8181/tsfile/live/0012_1.m3u8
CCTV12,http://60.12.183.46:9901/tsfile/live/0012_1.m3u8
CCTV12,http://61.138.128.226:19901/tsfile/live/0013_1.m3u8
CCTV12,http://61.150.67.62:9901/tsfile/live/0012_1.m3u8
CCTV13,http://119.125.134.185:9902/tsfile/live/0013_1.m3u8
CCTV13,http://182.117.198.1:9901/tsfile/live/0013_1.m3u8
CCTV13,http://175.20.235.74:9901/tsfile/live/1012_1.m3u8
CCTV13,http://113.57.111.4:1111/tsfile/live/1012_1.m3u8
CCTV13,http://175.10.230.91:8081/tsfile/live/0013_1.m3u8
CCTV13,http://106.118.70.215:9901/tsfile/live/0013_1.m3u8
CCTV13,http://110.80.17.38:9901/tsfile/live/0013_1.m3u8
CCTV13,http://111.160.17.2:59901/tsfile/live/0001_14.m3u8
CCTV13,http://125.43.241.34:9901/tsfile/live/0013_1.m3u8
CCTV13,http://58.221.214.82:9901/tsfile/live/0013_1.m3u8
CCTV13,http://124.231.212.230:9999/tsfile/live/0013_1.m3u8
CCTV13,http://58.220.219.14:9901/tsfile/live/0013_1.m3u8
CCTV13,http://123.161.39.128:9901/tsfile/live/0013_1.m3u8
CCTV13,http://115.48.162.48:9901/tsfile/live/0013_1.m3u8
CCTV13,http://115.48.60.104:9901/tsfile/live/0013_1.m3u8
CCTV13,http://114.105.187.147:9901/tsfile/live/1010_1.m3u8
CCTV13,http://113.15.185.150:8181/tsfile/live/0013_1.m3u8
CCTV13,http://117.27.190.42:9998/tsfile/live/23244_1.m3u8
CCTV13,http://118.248.216.151:8088/tsfile/live/0013_1.m3u8
CCTV13,http://58.53.152.198:9901/tsfile/live/0013_1.m3u8
CCTV13,http://113.15.184.196:8181/tsfile/live/0013_1.m3u8
CCTV13,http://36.44.158.239:9901/tsfile/live/0013_1.m3u8
CCTV13,http://163.177.122.71:9901/tsfile/live/1032_1.m3u8
CCTV13,http://222.217.230.192:8181/tsfile/live/0013_1.m3u8
CCTV13,http://183.94.1.118:8801/tsfile/live/0013_1.m3u8
CCTV13,http://120.238.94.10:9901/tsfile/live/1031_1.m3u8
CCTV13,http://113.236.17.12:9901/tsfile/live/1012_1.m3u8
CCTV13,http://163.177.122.122:9901/tsfile/live/1032_1.m3u8
CCTV13,http://171.110.42.239:8181/tsfile/live/0013_1.m3u8
CCTV13,http://58.17.116.69:9903/tsfile/live/0013_1.m3u8
CCTV13,http://223.241.247.214:9901/tsfile/live/0013_1.m3u8
CCTV13,http://171.110.42.238:8181/tsfile/live/0013_1.m3u8
CCTV13,http://175.16.180.250:9901/tsfile/live/0013_1.m3u8
CCTV13,http://58.19.43.46:9901/tsfile/live/1032_1.m3u8
CCTV13,http://183.136.148.214:9901/tsfile/live/0013_1.m3u8
CCTV13,http://125.107.69.141:9901/tsfile/live/0013_1.m3u8
CCTV13,http://144.52.160.109:9901/tsfile/live/1013_1.m3u8
CCTV13,http://115.48.62.70:9901/tsfile/live/0013_1.m3u8
CCTV13,http://115.48.61.41:9901/tsfile/live/0013_1.m3u8
CCTV13,http://115.48.63.125:9901/tsfile/live/0013_1.m3u8
CCTV13,http://116.9.204.242:9901/tsfile/live/0013_1.m3u8
CCTV13,http://202.100.46.58:9901/tsfile/live/1013_1.m3u8
CCTV13,http://36.44.159.186:9901/tsfile/live/0013_1.m3u8
CCTV13,http://117.190.144.101:1111/tsfile/live/0013_1.m3u8
CCTV13,http://222.217.230.193:8181/tsfile/live/0013_1.m3u8
CCTV13,http://110.7.130.51:8096/tsfile/live/0013_1.m3u8
CCTV13,http://219.145.93.74:9999/tsfile/live/0013_1.m3u8
CCTV13,http://101.74.28.105:9901/tsfile/live/0013_1.m3u8
CCTV13,http://115.48.62.82:9901/tsfile/live/0013_1.m3u8
CCTV13,http://119.163.199.98:9901/tsfile/live/0013_1.m3u8
CCTV13,http://110.7.129.204:8096/tsfile/live/0013_1.m3u8
CCTV13,http://110.7.130.134:8096/tsfile/live/0013_1.m3u8
CCTV13,http://125.32.182.146:9901/tsfile/live/0013_1.m3u8
CCTV13,http://125.43.245.50:9901/tsfile/live/0013_1.m3u8
CCTV13,http://222.217.230.195:8181/tsfile/live/0013_1.m3u8
CCTV13,http://115.48.63.221:9901/tsfile/live/0013_1.m3u8
CCTV13,http://118.77.152.185:9901/tsfile/live/0013_1.m3u8
CCTV13,http://118.77.152.195:9901/tsfile/live/0013_1.m3u8
CCTV13,http://113.236.31.149:9901/tsfile/live/1012_1.m3u8
CCTV13,http://218.3.138.25:1111/tsfile/live/1012_1.m3u8
CCTV13,http://223.166.234.114:7777/tsfile/live/0013_1.m3u8
CCTV13,http://1.197.81.30:9901/tsfile/live/0013_1.m3u8
CCTV13,http://101.19.84.8:9901/tsfile/live/0013_1.m3u8
CCTV13,http://101.74.28.50:9901/tsfile/live/0013_1.m3u8
CCTV13,http://101.74.31.69:9901/tsfile/live/0013_1.m3u8
CCTV13,http://218.77.81.186:9901/tsfile/live/0013_1.m3u8
CCTV13,http://218.89.240.144:59901/tsfile/live/0013_1.m3u8
CCTV13,http://219.128.121.202:59901/tsfile/live/0013_1.m3u8
CCTV13,http://39.164.160.249:9901/tsfile/live/0013_1.m3u8
CCTV13,http://42.48.50.138:9002/tsfile/live/0013_1.m3u8
CCTV13,http://1.197.252.119:9901/tsfile/live/0013_1.m3u8
CCTV13,http://1.197.252.234:9901/tsfile/live/0013_1.m3u8
CCTV13,http://1.198.10.32:9901/tsfile/live/0013_1.m3u8
CCTV13,http://110.7.129.116:8096/tsfile/live/0013_1.m3u8
CCTV13,http://110.7.130.44:8096/tsfile/live/0013_1.m3u8
CCTV13,http://110.7.130.91:8096/tsfile/live/0013_1.m3u8
CCTV13,http://112.234.21.109:9901/tsfile/live/0013_1.m3u8
CCTV13,http://123.161.202.170:9901/tsfile/live/0013_1.m3u8
CCTV13,http://124.114.103.242:9901/tsfile/live/0013_1.m3u8
CCTV13,http://124.114.57.188:9901/tsfile/live/0013_1.m3u8
CCTV13,http://125.107.154.147:9901/tsfile/live/0013_1.m3u8
CCTV13,http://125.107.223.224:9901/tsfile/live/0013_1.m3u8
CCTV13,http://14.204.53.128:9901/tsfile/live/0013_1.m3u8
CCTV13,http://171.117.12.136:9999/tsfile/live/0013_1.m3u8
CCTV13,http://171.117.13.242:9999/tsfile/live/0013_1.m3u8
CCTV13,http://171.117.241.88:9901/tsfile/live/0013_1.m3u8
CCTV13,http://183.66.13.82:60033/tsfile/live/0013_1.m3u8
CCTV13,http://222.169.85.8:9901/tsfile/live/0013_1.m3u8
CCTV13,http://58.57.40.22:9901/tsfile/live/1013_1.m3u8
CCTV13,http://59.48.75.130:3052/tsfile/live/0013_1.m3u8
CCTV13,http://60.12.183.46:9901/tsfile/live/0013_1.m3u8
CCTV13,http://60.210.100.54:352/tsfile/live/0013_1.m3u8
CCTV13,http://61.138.128.226:19901/tsfile/live/0013_2.m3u8
CCTV13,http://61.150.67.62:9901/tsfile/live/0013_1.m3u8
CCTV13,http://61.156.228.12:8154/tsfile/live/0013_1.m3u8
CCTV13,http://61.173.144.157:9901/tsfile/live/0013_1.m3u8
CCTV14,http://113.57.111.4:1111/tsfile/live/1013_1.m3u8
CCTV14,http://182.117.198.1:9901/tsfile/live/0014_1.m3u8
CCTV14,http://115.48.60.104:9901/tsfile/live/0014_1.m3u8
CCTV14,http://115.48.61.41:9901/tsfile/live/0014_1.m3u8
CCTV14,http://1.30.24.181:9901/tsfile/live/0014_1.m3u8
CCTV14,http://202.100.46.58:9901/tsfile/live/1014_1.m3u8
CCTV14,http://124.231.212.230:9999/tsfile/live/0014_1.m3u8
CCTV14,http://163.177.122.71:9901/tsfile/live/1033_1.m3u8
CCTV14,http://106.118.70.215:9901/tsfile/live/0014_1.m3u8
CCTV14,http://125.43.245.50:9901/tsfile/live/0014_1.m3u8
CCTV14,http://183.66.13.82:60033/tsfile/live/0014_1.m3u8
CCTV14,http://113.220.233.47:9999/tsfile/live/0014_1.m3u8
CCTV14,http://222.218.159.183:8181/tsfile/live/0014_1.m3u8
CCTV14,http://118.77.152.185:9901/tsfile/live/0014_1.m3u8
CCTV14,http://118.77.152.195:9901/tsfile/live/0014_1.m3u8
CCTV14,http://115.48.63.37:9901/tsfile/live/0014_1.m3u8
CCTV14,http://113.15.185.150:8181/tsfile/live/0014_1.m3u8
CCTV14,http://113.236.17.12:9901/tsfile/live/1163_1.m3u8
CCTV14,http://14.212.185.71:9901/tsfile/live/0014_1.m3u8
CCTV14,http://219.159.194.252:8181/tsfile/live/0014_1.m3u8
